,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2,3
0,0.027709366428407572,0.01305799527379955,0.0013761070489783493,0.05022790728770975,-0.0263051631087893,0.01569578713608479,-0.050227883508971186,0.01100885118004848,-1.809935162072269e-05,1.07995365459298e-05,-3.455945591494219e-05,7.574675269028425e-06,-1.809935162072269e-05,1.07995365459298e-05,-3.455945591494219e-05,7.574675269028425e-06,-11.239288135593226,78.96868602196456,-192.56,211.63,0.2194653382915095,0.004448137790790098,0.21279826602172328,0.22481422524759093,1.6078976197084431,2.1555479685469314,-2.40631103515625,5.42755126953125,32.643333333333324,0.018257418583504794,32.61,32.66,0.16271186440677965,0.0014035087719297212,0,1,0,0
0,0.031520289838085185,0.0005386435703775321,0.029586301553034506,0.03371462269996956,-0.03152027491584823,0.0005386433153745793,-0.03371460673889847,-0.029586287546380288,-2.1687625981424276e-05,3.706152561304165e-07,-2.3197443011399553e-05,-2.035693978551389e-05,-2.1687625981424276e-05,3.706152561304165e-07,-2.3197443011399553e-05,-2.035693978551389e-05,4.178203389830512,64.73418759736494,-133.18,116.74,0.21234132456992452,0.0012512001060757145,0.21082728574285153,0.21519260469251872,0.24830934131707505,2.2477871385593993,-3.40728759765625,4.14886474609375,32.663157894736834,0.009206766149756641,32.65,32.68,0.16271186440677965,8.771929824552179e-05,0,1,0,0
0,0.034458843859110924,0.005454770958986168,0.015137177538761842,0.05229206786117727,-0.03445882754571301,0.005454768376605585,-0.05229204310523028,-0.01513717037256666,-2.370950651810683e-05,3.753170829980345e-06,-3.5979707527885024e-05,-1.0415178494914085e-05,-2.370950651810683e-05,3.753170829980345e-06,-3.5979707527885024e-05,-1.0415178494914085e-05,-3.422074829931981,105.48887339582757,-312.0,327.54,0.20962568331428516,0.0017434146063283397,0.20457882173603228,0.21165005270100803,0.62205075626042,2.5295441427342293,-3.5003662109375,5.767822265625,32.667777777777765,0.009749960430437217,32.66,32.68,0.13605442176870747,0.000928792569659588,0,1,0,0
0,0.03432778604492253,0.00958654403959042,0.012384963440805145,0.08807085113461435,-0.03432776979356953,0.009586539501158765,-0.08807080944038784,-0.01238495757755454,-2.361933181252316e-05,6.5960491687445645e-06,-6.05974021522274e-05,-8.521509677656977e-06,-2.361933181252316e-05,6.5960491687445645e-06,-6.05974021522274e-05,-8.521509677656977e-06,2.5818305084745883,110.5960762385407,-357.28,213.82,0.20804439363940178,0.0015183967968072272,0.20434665333357982,0.20969547520283177,-1.2659047428880312,1.9113840547223984,-4.53643798828125,3.521728515625,32.71611111111112,0.02239516041193914,32.68,32.73,0.16271186440677965,0.0033539731682144637,0,1,0,0
0,0.023514694100447642,0.0012043359664080369,0.020641605734675238,0.026146033930588636,-0.023514682968194763,0.0012043353962550754,-0.02614602155261514,-0.020641595962590898,-1.6179352833929796e-05,8.28646821764802e-07,-1.7989853763942512e-05,-1.4202516129428297e-05,-1.6179352833929796e-05,8.28646821764802e-07,-1.7989853763942512e-05,-1.4202516129428297e-05,1.9456610169491535,40.211230830478684,-90.24,69.08,0.20223247514526235,0.0005397187953138447,0.2012093037551527,0.2031498455363424,0.9304993205863252,1.3929261578800103,-1.96380615234375,3.04412841796875,32.77631578947369,0.02157252792833652,32.73,32.79,0.13559322033898305,0.0031578947368420753,0,1,0,0
0,0.030882837786255616,0.008059862582372408,0.012384963440805145,0.05229206786117727,-0.030882823165799274,0.008059858766697507,-0.05229204310523028,-0.01238495757755454,-2.1249025265752343e-05,5.545611605923872e-06,-3.5979707527885024e-05,-8.521509677656977e-06,-2.1249025265752343e-05,5.545611605923872e-06,-3.5979707527885024e-05,-8.521509677656977e-06,8.430644067796614,54.314292296970685,-132.39,131.99,0.20188696493580155,0.00243346039580607,0.19790037982257053,0.20670322625863957,0.021015750744163047,2.1674825627498873,-3.07464599609375,3.75518798828125,32.80555555555556,0.008314794192832282,32.79,32.81,0.13559322033898305,-0.0001651186790505934,0,1,0,0
0,0.02949736946483524,0.009322257609180299,0.009632749342848445,0.04953985376322058,-0.02949735550028296,0.009322253195866296,-0.04953983031021816,-0.00963274478254242,-2.0295749806724974e-05,6.414206131001462e-06,-3.408603871062791e-05,-6.627840860399872e-06,-2.0295749806724974e-05,6.414206131001462e-06,-3.408603871062791e-05,-6.627840860399872e-06,-13.348163265306102,127.33792487013389,-467.49,160.9,0.19922116785935642,0.003902020133591482,0.19299028107813992,0.20598723970791377,-0.904605835907219,1.4592529917012254,-3.656005859375,1.28631591796875,32.82263157894737,0.009647527778852482,32.81,32.83,0.16326530612244897,0.0004912280701753408,0,1,0,0
0,0.02107396369263127,0.008400393697842285,0.00894469581835927,0.03990710442037213,-0.021073953715861373,0.00840038972095421,-0.03990708552767574,-0.00894469158378939,-1.4500001264571737e-05,5.779915018274614e-06,-2.745819785022804e-05,-6.154423656085595e-06,-1.4500001264571737e-05,5.779915018274614e-06,-2.745819785022804e-05,-6.154423656085595e-06,3.768203389830505,56.25240528334787,-117.89,145.15,0.1955321477413627,0.002590960566906953,0.1918752595526832,0.19933122822553315,0.17861210334534014,1.7840610759130848,-2.35748291015625,3.38897705078125,32.81666666666667,0.012472191289246945,32.81,32.84,0.05423728813559322,0.000990712074303443,0,1,0,0
0,0.03522178756313629,0.005513392116497841,0.024081873357121114,0.0516040143366881,-0.03522177088854793,0.005513389506365011,-0.05160398990647725,-0.02408186195635605,-2.4234452125611817e-05,3.7935052858258353e-06,-3.550629032357074e-05,-1.656960215099968e-05,-2.4234452125611817e-05,3.7935052858258353e-06,-3.550629032357074e-05,-1.656960215099968e-05,-0.341932203389832,63.745159321665824,-152.57,152.83,0.1961490225091646,0.0008454206752561309,0.19486195996146574,0.19769928836897532,0.6816673456346475,3.114155013598131,-3.69415283203125,6.96563720703125,32.82000000000001,0.00999999999999801,32.81,32.83,0.16271186440677965,0.0003508771929823863,0,1,0,0
0,0.04299404725997213,0.0010715741836513015,0.03853099737139378,0.04816374671424223,-0.04299402690586514,0.0010715736763500113,-0.0481637239127121,-0.03853097913016968,-2.9582177739854287e-05,7.372996957121677e-07,-3.313920430199936e-05,-2.651136344159949e-05,-2.9582177739854287e-05,7.372996957121677e-07,-3.313920430199936e-05,-2.651136344159949e-05,-0.8173220338983032,42.18988274514206,-97.89,63.64,0.19452798027374438,0.0008392273734835678,0.19277583677190627,0.19568770800374888,-0.15785416065907065,1.337795212870806,-2.6031494140625,2.22625732421875,32.8321052631579,0.004076824574957263,32.83,32.84,0.10847457627118644,-0.0003157894736843721,0,1,0,0
0,0.043824796937361375,0.00037310278801465,0.042659318518328826,0.04472347909179635,-0.04382477618996352,0.0003731026113814956,-0.04472345791894695,-0.04265929832268786,-3.015377744213991e-05,2.56714445224146e-07,-3.0772118280427976e-05,-2.935186666748515e-05,-3.015377744213991e-05,2.56714445224146e-07,-3.0772118280427976e-05,-2.935186666748515e-05,-2.2329931972789114,39.31666903273834,-101.17,49.4,0.19182361412535565,0.000890765701049625,0.19004232343235,0.193318643642575,0.012842656365103521,1.1160600481557719,-2.28424072265625,2.18048095703125,32.82222222222222,0.01133115447464962,32.81,32.84,0.13605442176870747,0.0019814241486066516,0,1,0,0
0,0.04394649347910778,0.0002694518322567846,0.043347372042818,0.04472347909179635,-0.0439464726740967,0.00026945170469374154,-0.04472345791894695,-0.04334735152144089,-3.0237511097324733e-05,1.8539710732398515e-07,-3.0772118280427976e-05,-2.9825283871799426e-05,-3.0237511097324733e-05,1.8539710732398515e-07,-3.0772118280427976e-05,-2.9825283871799426e-05,3.1617966101694885,38.22790861544972,-93.18,53.81,0.19046224550676563,0.0009211434119754092,0.18850587179533587,0.1923010067066023,0.2492062211332487,1.351332149804049,-3.41949462890625,1.89056396484375,32.833684210526314,0.004823763889429668,32.83,32.84,0.13559322033898305,0.0003157894736843721,0,1,0,0
0,0.04401218051580405,0.00021780997778192605,0.043347372042818,0.04472347909179635,-0.044012159679695594,0.0002178098746670079,-0.04472345791894695,-0.04334735152144089,-3.0282707251643554e-05,1.4986478098463114e-07,-3.0772118280427976e-05,-2.9825283871799426e-05,-3.0282707251643554e-05,1.4986478098463114e-07,-3.0772118280427976e-05,-2.9825283871799426e-05,0.5156271186440661,35.79627751970502,-77.29,47.25,0.18862312739842488,0.0009376271012404688,0.18691253050298606,0.19040069352128786,0.11255901643218663,1.5097255024102414,-3.4454345703125,2.41851806640625,32.85333333333334,0.014907119849995633,32.84,32.87,0.13559322033898305,0.0009907120743032085,0,1,0,0
0,0.04396053538777082,0.00027950884686495065,0.042659318518328826,0.04472347909179635,-0.043960514576112046,0.00027950871454074676,-0.04472345791894695,-0.04265929832268786,-3.024717267292298e-05,1.923168651191083e-07,-3.0772118280427976e-05,-2.935186666748515e-05,-3.024717267292298e-05,1.923168651191083e-07,-3.0772118280427976e-05,-2.935186666748515e-05,-2.705627118644069,34.626014304863624,-75.78,51.15,0.18696543597703527,0.0008285675918494322,0.1852282559890077,0.18839891330204064,-0.20795400917677961,1.8218725138927392,-3.22113037109375,2.4993896484375,32.87263157894737,0.011164843913471905,32.84,32.89,0.13559322033898305,0.0012456140350877456,0,1,0,0
0,0.03593324426873061,0.006958168378958954,0.017201338112229368,0.04472347909179635,-0.03593322725732661,0.006958165084844674,-0.04472345791894695,-0.01720132996882575,-2.472397195592313e-05,4.7875877440790275e-06,-3.0772118280427976e-05,-1.1835430107856916e-05,-2.472397195592313e-05,4.7875877440790275e-06,-3.0772118280427976e-05,-1.1835430107856916e-05,2.5111224489795934,36.7430226672562,-82.78,66.05,0.18201945446178924,0.002240078875944443,0.17913535371686223,0.18667358356198782,0.016025988103142447,1.645152867518972,-3.09295654296875,2.91900634765625,32.87444444444444,0.00831479419283228,32.87,32.89,0.13605442176870747,0.0011558307533541539,0,1,0,0
0,0.024495635273874692,0.0008378930236884965,0.022017712783653588,0.027522140979566984,-0.024495623677227803,0.0008378926270158024,-0.027522127950121197,-0.02201770236009696,-1.6854292226567043e-05,5.765147022298041e-07,-1.8936688172571062e-05,-1.514935053805685e-05,-1.6854292226567043e-05,5.765147022298041e-07,-1.8936688172571062e-05,-1.514935053805685e-05,-0.05450847457627077,80.28514830898484,-156.03,219.12,0.18233375778505997,0.0004378761927913163,0.18155777242401203,0.18327238686634392,0.36504912960799335,1.9310392661363747,-3.19976806640625,3.7750244140625,32.88999999999999,7.105427357601002e-15,32.89,32.89,0.13559322033898305,0.0,0,1,0,0
0,0.022691724399479737,0.0008586639585764552,0.019953552210186066,0.02476992688161029,-0.022691713656834592,0.000858663552070454,-0.02476991515510908,-0.01995354276383787,-1.5613106166772864e-05,5.908062036547148e-07,-1.7043019355313955e-05,-1.372909892511402e-05,-1.5613106166772864e-05,5.908062036547148e-07,-1.7043019355313955e-05,-1.372909892511402e-05,-0.21796610169491337,43.92277170021672,-108.04,106.65,0.1819981200900064,0.0011924536056281746,0.1790008536477328,0.18371363084012374,-0.056764209832506206,1.8456231569925674,-3.59039306640625,2.53448486328125,32.902631578947364,0.01617083315340691,32.89,32.93,0.13559322033898305,-7.017543859655206e-05,0,1,0,0
0,0.023660616097229786,0.001714646804957422,0.018577445161207715,0.028898248028545334,-0.02366060489589502,0.0017146459932147024,-0.02889823434762726,-0.018577436366331808,-1.6279754883052153e-05,1.179767660360442e-06,-1.9883522581199616e-05,-1.2782264516485466e-05,-1.6279754883052153e-05,1.179767660360442e-06,-1.9883522581199616e-05,-1.2782264516485466e-05,7.118197278911564,41.119287492526595,-84.3,125.89,0.1804632500495401,0.0017322236749438941,0.17747014341374323,0.1834398837793682,-0.022709754205519152,1.3193077597456917,-2.18658447265625,2.65960693359375,32.90666666666665,0.007453559924997816,32.89,32.91,0.13605442176870747,0.000928792569659258,0,1,0,0
0,0.02397959513050789,0.0010860390562089475,0.022017712783653588,0.026146033930588636,-0.023979583778163012,0.0010860385420597375,-0.02614602155261514,-0.02201770236009696,-1.6499229323331364e-05,7.472522928332789e-07,-1.7989853763942512e-05,-1.514935053805685e-05,-1.6499229323331364e-05,7.472522928332789e-07,-1.7989853763942512e-05,-1.514935053805685e-05,-7.940474576271201,56.152560770909716,-106.65,119.13,0.1804913980787136,0.000927626673058778,0.17892304940558573,0.1819071763412205,0.27697967832200876,1.2394443797197545,-2.17437744140625,2.05841064453125,32.89947368421051,0.009986139979477105,32.89,32.91,0.10847457627118644,0.0001052631578947159,0,1,0,0
