,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2,3
0,0.039588821157343176,0.00399130121471787,0.013073016965294318,0.05573233548362315,-0.03958880241532739,0.0039912993251685494,-0.05573230909899543,-0.01307301077630757,-2.723920213666772e-05,2.7462262678630306e-06,-3.8346793549456406e-05,-8.994926881971256e-06,-2.723920213666772e-05,2.7462262678630306e-06,-3.8346793549456406e-05,-8.994926881971256e-06,-2.838745762711864,20.840361381096184,-54.06,31.13,2.078716696226089,0.00558760054853925,2.0719022475347675,2.0938109537737097,3.8064029021535264,2.8830296361860226,-2.1514892578125,8.734130859375,33.41736842105261,0.009647527778855908,33.41,33.43,0.16271186440677965,0.000350877192982511,0,1,0,0
0,0.030130235758205014,0.0063148604039864895,0.013761070489783492,0.04953985376322058,-0.030130221494043145,0.00631485741442505,-0.04953983031021816,-0.013761063975060599,-2.0731195278113692e-05,4.344957843664446e-06,-3.408603871062791e-05,-9.468344086285531e-06,-2.0731195278113692e-05,4.344957843664446e-06,-3.408603871062791e-05,-9.468344086285531e-06,-3.1393898305084718,96.65948864643559,-350.9,229.01,2.1136595758620986,0.05141677126226276,2.0425704523362427,2.2402553981282383,1.3078988430628005,10.31713290095085,-14.21356201171875,20.44219970703125,33.41,0.014907119849998282,33.39,33.43,0.13559322033898305,-0.0020227038183692927,0,1,0,0
0,0.0384467459194155,0.006073489385039414,0.025457980406099465,0.05298012138566645,-0.03844672771807749,0.0060734865097470895,-0.05298009630398331,-0.02545796835386211,-2.6453393988009978e-05,4.17888182061486e-06,-3.64531247321993e-05,-1.7516436559628233e-05,-2.6453393988009978e-05,4.17888182061486e-06,-3.64531247321993e-05,-1.7516436559628233e-05,6.088677966101697,89.44529878001104,-184.53,254.55,2.0620543328962113,0.07989088265732239,1.9613836465148045,2.25551716627766,-8.539870950779312,2.00968484582144,-12.59613037109375,-5.03997802734375,33.40263157894736,0.00964752777885248,33.39,33.41,0.08135593220338982,-0.0002105263157894318,0,1,0,0
0,0.030784544425614332,0.00413462616949246,0.01788939163671854,0.044035425567307176,-0.030784529851691684,0.004134624212090699,-0.04403540472019392,-0.01788938316757878,-2.118139423656459e-05,2.844841414770726e-06,-3.02987010761137e-05,-1.230884731217119e-05,-2.118139423656459e-05,2.844841414770726e-06,-3.02987010761137e-05,-1.230884731217119e-05,-4.03289115646259,74.21978781663269,-192.8,140.22,2.0739806574482813,0.11922262072951618,1.9940447081359935,2.4446252585556016,5.292657705453726,5.7555626597099785,-8.343505859375,14.593505859375,33.389999999999986,0.013333333333333048,33.37,33.41,0.10884353741496598,0.0019814241486068277,0,1,0,0
0,0.02528596702497716,0.006533265605249972,0.012384963440805145,0.033026569175480386,-0.025285955054173834,0.006533262512291832,-0.03302655354014544,-0.01238495757755454,-1.739808225854967e-05,4.49523216987565e-06,-2.2724025807085277e-05,-8.521509677656977e-06,-1.739808225854967e-05,4.49523216987565e-06,-2.2724025807085277e-05,-8.521509677656977e-06,2.679322033898311,79.82310251083717,-203.45,161.32,2.2215894776604705,0.1077155354892885,2.012394278031839,2.430288310424198,2.9404685160066593,3.3116937374898754,-6.00433349609375,8.0474853515625,33.4036842105263,0.009296590385606412,33.39,33.41,0.13559322033898305,0.0008070175438594885,0,1,0,0
0,0.013742347944899438,0.0006161751371664822,0.013073016965294318,0.015825231063251018,-0.013742341439040066,0.0006161748454587795,-0.01582522357131969,-0.01307301077630757,-9.455461985487882e-06,4.239610734090656e-07,-1.088859569922836e-05,-8.994926881971256e-06,-9.455461985487882e-06,4.239610734090656e-07,-1.088859569922836e-05,-8.994926881971256e-06,1.4012542372881363,33.54048715755143,-104.28,80.61,1.9745330318491559,0.014736285923312022,1.955288220815061,2.015029098902346,-1.2058254505883008,4.66339610894021,-7.4371337890625,6.49566650390625,33.41444444444443,0.008314794192832278,33.41,33.43,0.16271186440677965,-0.0006604747162023736,0,1,0,0
0,0.013933083870905737,0.0005175874935964625,0.013073016965294318,0.014449124014272667,-0.013933077274748878,0.0005175872485618132,-0.01444911717381363,-0.01307301077630757,-9.586698387364119e-06,3.5612756200673476e-07,-9.941761290599808e-06,-8.994926881971256e-06,-9.586698387364119e-06,3.5612756200673476e-07,-9.941761290599808e-06,-8.994926881971256e-06,-0.6112881355932211,26.353487628872077,-59.36,38.59,1.9361039444813137,0.012021077155252803,1.920884051166838,1.9597275174776687,-1.1031640526525655,3.5711802221224374,-5.75103759765625,5.40924072265625,33.40555555555554,0.008314794192829324,33.39,33.41,0.13559322033898305,0.0009907120743032085,0,1,0,0
0,0.017767695094972148,0.00477891812073095,0.00894469581835927,0.042659318518328826,-0.017767686683445583,0.004778915858310495,-0.04265929832268786,-0.00894469158378939,-1.2225113656986348e-05,3.2881483428821176e-06,-2.935186666748515e-05,-6.154423656085595e-06,-1.2225113656986348e-05,3.2881483428821176e-06,-2.935186666748515e-05,-6.154423656085595e-06,1.3056802721088423,50.449771997554734,-130.88,122.37,1.9212825250367591,0.003503206641959671,1.91566689890282,1.9280618131963136,-0.1942928816921027,2.7150308100611964,-3.34625244140625,5.55877685546875,33.4015789473684,0.009874559494363151,33.39,33.41,0.08163265306122448,0.0007017543859647727,0,1,0,0
0,0.013400661500765375,0.0006181984731310409,0.013073016965294318,0.016513284587740193,-0.013400655156666115,0.0006181981804654536,-0.01651327677007272,-0.01307301077630757,-9.220363645930456e-06,4.2535323553255875e-07,-1.1362012903542639e-05,-8.994926881971256e-06,-9.220363645930456e-06,4.2535323553255875e-07,-1.1362012903542639e-05,-8.994926881971256e-06,-3.2115593220339007,26.60439292658721,-68.91,43.14,1.9160985092315341,0.002519379308276842,1.9123599915244607,1.9208586727144046,-0.1351034866886926,2.4116838538444925,-3.509521484375,5.0079345703125,33.41444444444443,0.008314794192832278,33.41,33.43,0.16271186440677965,-0.0004953560371517803,0,1,0,0
0,0.013124156078600966,0.0001974051014678203,0.012384963440805145,0.013761070489783492,-0.013124149865404035,0.0001974050080129156,-0.013761063975060599,-0.01238495757755454,-9.030113295805448e-06,1.3582514721315374e-07,-9.468344086285531e-06,-8.521509677656977e-06,-9.030113295805448e-06,1.3582514721315374e-07,-9.468344086285531e-06,-8.521509677656977e-06,0.2552542372881365,27.062527883474566,-58.54,42.84,1.9050004197601964,0.0033442758830740694,1.8997402255688596,1.9120136418815656,0.3501385672216676,3.445691389056234,-4.31060791015625,6.98089599609375,33.43,0.011239029738980753,33.41,33.47,0.13559322033898305,0.0012280701754386761,0,1,0,0
