,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2,3
0,0.023229997564896392,0.01812730220668055,0.0,0.056420389008112325,0.022668310486809017,0.018824950192763097,-0.00963274478254242,0.05642036229774846,1.5597003540775786e-05,1.2952567196497109e-05,-6.627840860399872e-06,3.882021075377068e-05,1.5597003540775786e-05,1.2952567196497109e-05,-6.627840860399872e-06,3.882021075377068e-05,-2.5438305084745765,39.00468323778244,-113.18,77.58,2.955286131370768,0.05625404788421443,2.875965964976315,3.018659419839053,-1.6678826684691475,2.5741602386635463,-4.962158203125,4.03900146484375,31.31842105263158,0.009874559494364903,31.31,31.33,0.05423728813559322,0.0004210526315789384,0,1,0,0
0,0.03715489032241534,0.0016545238020085381,0.03371462269996956,0.042659318518328826,0.03715487273266366,0.0016545230187290595,0.03371460673889847,0.04265929832268786,2.556452903297086e-05,1.13839985544705e-06,2.3197443011399553e-05,2.935186666748515e-05,2.556452903297086e-05,1.13839985544705e-06,2.3197443011399553e-05,2.935186666748515e-05,-0.19908163265306067,46.23670811950208,-145.76,137.48,2.8647104396733343,0.06528752919446826,2.7727263793281693,2.999071820428969,-1.066257107642389,2.691198487503655,-4.644775390625,4.19464111328125,31.336666666666677,0.016329931618555785,31.31,31.35,0.16326530612244897,0.0028070175438598822,0,1,0,0
0,0.03571369712922852,0.00023095804043368499,0.035090729748947905,0.036466836797926255,0.035713680221762044,0.00023095793109425235,0.03509071313640453,0.03646681953391059,2.4572911915826127e-05,1.5891134326678196e-07,2.4144277420028106e-05,2.5091111828656657e-05,2.4572911915826127e-05,1.5891134326678196e-07,2.4144277420028106e-05,2.5091111828656657e-05,0.9428474576271192,14.529215034512482,-40.12,22.23,2.717906672851061,0.027589294263516785,2.677423439562329,2.766645356171993,0.6387918817789916,1.1953999941916749,-1.57623291015625,3.35540771484375,31.381578947368414,0.013480261552489917,31.35,31.39,0.13559322033898305,0.0014035087719297945,0,1,0,0
0,0.020079929388153454,0.014342080417287364,0.0,0.05229206786117727,0.01266579561786191,0.021177249107707432,-0.01995354276383787,0.05229204310523028,8.71474118962199e-06,1.4571073989347843e-05,-1.372909892511402e-05,3.5979707527885024e-05,8.71474118962199e-06,1.4571073989347843e-05,-1.372909892511402e-05,3.5979707527885024e-05,1.5965423728813586,46.27057878679662,-143.52,109.03,2.6202890787193374,0.04926836718572259,2.528670109862206,2.6720171430805073,0.06006035492577761,2.0023060351624946,-3.46832275390625,3.82843017578125,31.40111111111112,0.020245407953653566,31.37,31.43,0.08135593220338982,0.003178534571723359,0,1,0,0
0,0.013100911027097928,0.004521697301159941,0.0,0.019953552210186066,-0.011901460735187554,0.007101736880835898,-0.01995354276383787,0.013761063975060599,-8.188838128679388e-06,4.886372777561505e-06,-1.372909892511402e-05,9.468344086285531e-06,-8.188838128679388e-06,4.886372777561505e-06,-1.372909892511402e-05,9.468344086285531e-06,-3.2077288135593247,36.670741293913096,-83.04,80.0,2.5069289771636623,0.0512659668829531,2.445387494696049,2.5685496771854255,1.5434291175607935,0.924094359665038,-0.73394775390625,2.95562744140625,31.42555555555556,0.008314794192830802,31.41,31.43,0.13559322033898305,-0.0003302373581011281,0,1,0,0
0,0.004633829858804645,0.004826278431345554,0.0,0.020641605734675238,0.0018441697980183251,0.006431511333113802,-0.00825663838503636,0.020641595962590898,1.2688869285702375e-06,4.42522194556531e-06,-5.681006451771319e-06,1.4202516129428297e-05,1.2688869285702375e-06,4.42522194556531e-06,-5.681006451771319e-06,1.4202516129428297e-05,2.376734693877549,35.21595719327328,-83.96,87.76,2.4751763201552555,0.014564863673647363,2.4494549167904527,2.503293421751198,-1.3236609170603197,3.7252437658143234,-6.48345947265625,3.8177490234375,31.446842105263165,0.01488645855129542,31.43,31.47,0.13605442176870747,0.0019649122807017124,0,1,0,0
0,0.0021156475718986842,0.0008305195135982938,0.0006880535244891746,0.005504428195913397,0.002087562766284706,0.0008987792369021337,-0.00137610639750606,0.00550442559002424,1.436354238939911e-06,6.184079289233196e-07,-9.468344086285532e-07,3.7873376345142126e-06,1.436354238939911e-06,6.184079289233196e-07,-9.468344086285532e-07,3.7873376345142126e-06,2.1798305084745766,45.74305443958458,-95.77,82.53,2.439426223890985,0.01943910619524319,2.39884403783626,2.4696682806364527,-0.02053142740531919,3.2542750513727654,-4.59747314453125,5.34515380859375,31.452222222222215,0.006285393610546955,31.45,31.47,0.13559322033898305,0.0006604747162022562,0,1,0,0
0,0.0015992595434072693,0.0012525092946259794,0.0,0.005504428195913397,0.000827523441743509,0.001855158124431667,-0.00275221279501212,0.00550442559002424,5.693801511347376e-07,1.2764474817078798e-06,-1.8936688172571063e-06,3.7873376345142126e-06,5.693801511347376e-07,1.2764474817078798e-06,-1.8936688172571063e-06,3.7873376345142126e-06,-2.3776949152542373,26.978675196616866,-69.04,42.48,2.365169479487251,0.021955371225353355,2.329305708734274,2.39574224857808,0.7160139438827932,2.2549150020603532,-2.94952392578125,5.34210205078125,31.48052631578948,0.011909166841036798,31.47,31.51,0.13559322033898305,0.0018947368421052787,0,1,0,0
0,0.008631093191551276,0.0075322184910979065,0.0,0.033026569175480386,0.00726434397595036,0.008857723602874014,-0.010320797981295449,0.03302655354014544,4.998255109494948e-06,6.094585058627683e-06,-7.101258064714148e-06,2.2724025807085277e-05,4.998255109494948e-06,6.094585058627683e-06,-7.101258064714148e-06,2.2724025807085277e-05,-1.0105762711864446,60.164929916615904,-125.69,137.42,2.3610074527458003,0.032466923302998406,2.328615441510333,2.430877386311571,-1.3007457234864646,1.7841716712524796,-3.71246337890625,3.99932861328125,31.50111111111111,0.00993807990000062,31.49,31.51,0.10847457627118644,0.0006604747162023736,0,1,0,0
0,0.023702741823218892,0.013583745011351244,0.0,0.059860656630558194,0.023403170025613255,0.014093580970281988,-0.00550442559002424,0.05986062829151361,1.610262599708424e-05,9.697133468487358e-06,-3.7873376345142126e-06,4.1187296775342064e-05,1.610262599708424e-05,9.697133468487358e-06,-3.7873376345142126e-06,4.1187296775342064e-05,1.1406122448979614,101.5125783582078,-224.11,265.23,2.459058315291217,0.10481736842449287,2.3577193594529247,2.653983186248766,1.480049057574781,2.202115588058944,-2.33917236328125,5.02166748046875,31.514444444444432,0.01571348402636862,31.49,31.53,0.13605442176870747,0.002311661506708073,0,1,0,0
0,0.03414698065792561,0.004630327906495965,0.028210194504056162,0.044035425567307176,0.034146964492168946,0.00463032571442063,0.02821018114887423,0.04403540472019392,2.3494928146543016e-05,3.1859104190755236e-06,1.941010537688534e-05,3.02987010761137e-05,2.3494928146543016e-05,3.1859104190755236e-06,1.941010537688534e-05,3.02987010761137e-05,-2.6011186440677982,28.213976445801265,-88.84,62.39,2.4959537169638115,0.06996883559452365,2.4291696307153687,2.633642746775852,-0.7403494406574713,2.1093541553643367,-3.80096435546875,3.31878662109375,31.526842105263153,0.014886458551295419,31.51,31.55,0.13559322033898305,0.0019649122807017124,0,1,0,0
0,0.03866205518558221,0.0029871408182055013,0.032338515650991204,0.05298012138566645,0.038662036882313115,0.0029871394040426502,0.03233850034139241,0.05298009630398331,2.6601538147183152e-05,2.055310822072765e-06,2.2250608602771e-05,3.64531247321993e-05,2.6601538147183152e-05,2.055310822072765e-06,2.2250608602771e-05,3.64531247321993e-05,3.7696610169491516,22.45186687085921,-44.44,56.38,2.3881448806227175,0.01714561296592911,2.3687417066026413,2.4266419524095637,0.9015198416714338,2.0468327246988833,-2.46734619140625,4.53948974609375,31.55222222222223,0.006285393610546955,31.55,31.57,0.13559322033898305,0.0006604747162022562,0,1,0,0
0,0.04063699903756676,0.00034147289219161887,0.03990710442037213,0.04197126499383966,0.04063697979932601,0.00034147273053259275,0.03990708552767574,0.04197124512393483,2.7960403938588406e-05,2.3495140452988195e-07,2.745819785022804e-05,2.8878449463170872e-05,2.7960403938588406e-05,2.3495140452988195e-07,2.745819785022804e-05,2.8878449463170872e-05,-4.154271186440682,34.941393150764455,-100.98,68.96,2.341022753964249,0.028046052604645138,2.3036364338470436,2.3999222290575832,-0.7816423553391071,2.275799142413593,-4.09393310546875,3.39202880859375,31.576315789473682,0.011337189067651346,31.57,31.61,0.05423728813559322,0.0009824561403508562,0,1,0,0
0,0.041414269283538876,0.0028672173111866203,0.031650462126502035,0.05298012138566645,0.041414249677325196,0.0028672159537975915,0.03165044714263938,0.05298009630398331,2.8495206964440277e-05,1.9727971085261507e-06,2.177719139845672e-05,3.64531247321993e-05,2.8495206964440277e-05,1.9727971085261507e-06,2.177719139845672e-05,3.64531247321993e-05,0.6824829931972796,59.2081545130529,-95.3,230.23,2.334469635073764,0.03719957458931488,2.2967096267023055,2.4169229794876186,-0.5531845850033441,3.1897787488931004,-5.58929443359375,4.76226806640625,31.59,0.01763834207376356,31.57,31.61,0.08163265306122448,-0.0005366357069143332,0,1,0,0
0,0.041493840099296096,0.0005876389183354406,0.037842943846904606,0.044035425567307176,0.04149382045541224,0.0005876386401372635,0.03784292593141665,0.04403540472019392,2.8549955892830402e-05,4.043266460573235e-07,2.6037946237285214e-05,3.02987010761137e-05,2.8549955892830402e-05,4.043266460573235e-07,2.6037946237285214e-05,3.02987010761137e-05,2.2562033898305085,23.537520998148757,-53.2,49.42,2.2772596360307844,0.022753595009247864,2.2420481475460794,2.316476089192819,1.0810497085154795,1.6032544623246956,-1.898193359375,3.57666015625,31.599473684210533,0.011909166841036337,31.57,31.61,0.13559322033898305,0.000771929824561387,0,1,0,0
0,0.03923764693708541,0.001737610746483672,0.03371462269996956,0.044035425567307176,0.039237628361321455,0.0017376099238694343,0.03371460673889847,0.04403540472019392,2.6997575705489797e-05,1.195568066303374e-06,2.3197443011399553e-05,3.02987010761137e-05,2.6997575705489797e-05,1.195568066303374e-06,2.3197443011399553e-05,3.02987010761137e-05,-1.8287796610169476,22.440270834393733,-71.3,32.87,2.2022227093582294,0.019527937972160854,2.172152122996438,2.2361939436410165,-0.26159709630972694,1.5935419637156623,-2.80609130859375,2.95257568359375,31.614444444444448,0.0083147941928308,31.61,31.63,0.13559322033898305,-0.0008255933952528204,0,1,0,0
0,0.0355634740072703,0.0004999305139567806,0.035090729748947905,0.037842943846904606,0.035563457170921915,0.0004999302772812411,0.03509071313640453,0.03784292593141665,2.4469550465169224e-05,3.4397862643684685e-07,2.4144277420028106e-05,2.6037946237285214e-05,2.4469550465169224e-05,3.4397862643684685e-07,2.4144277420028106e-05,2.6037946237285214e-05,0.9386394557823117,12.415594710946008,-28.52,19.62,2.1416581979019855,0.015858656058186246,2.1162315959485767,2.17056100524225,0.06107538568766478,2.3194696567878754,-3.79180908203125,3.94134521484375,31.621111111111116,0.009938079899998852,31.61,31.63,0.13605442176870747,0.0003302373581011281,0,1,0,0
0,0.04173255254656781,0.0017939603107278333,0.036466836797926255,0.04678763966526387,0.04173253278967359,0.0017939594614367605,0.03646681953391059,0.04678761751520604,2.8714202678000668e-05,1.234339545874827e-06,2.5091111828656657e-05,3.219236989337081e-05,2.8714202678000668e-05,1.234339545874827e-06,2.5091111828656657e-05,3.219236989337081e-05,-0.04264406779661075,23.55690507553399,-52.31,53.02,2.1102604398882776,0.014687235587134315,2.0877660620838503,2.127625375582297,0.7751393850624709,2.6632010636402264,-3.424072265625,5.03997802734375,31.631052631578942,0.0137246366425316,31.61,31.65,0.13559322033898305,0.0019999999999999575,0,1,0,0
0,0.04261282841532267,0.0003264916227023812,0.04197126499383966,0.043347372042818,0.04261280824169105,0.0003264914681357406,0.04197124512393483,0.04334735152144089,2.931987901854502e-05,2.2464349901637012e-07,2.8878449463170872e-05,2.9825283871799426e-05,2.931987901854502e-05,2.2464349901637012e-07,2.8878449463170872e-05,2.9825283871799426e-05,-1.0867796610169485,15.44558613278722,-33.43,21.54,2.0897602425371473,0.01323649948984171,2.074866104373355,2.1152574602863905,-0.7370397536383998,1.92174434948377,-4.04510498046875,2.93731689453125,31.654444444444444,0.008314794192832282,31.65,31.67,0.16271186440677965,0.0,0,1,0,0
0,0.04240188352617289,0.0003866556833644577,0.041283211469350475,0.043347372042818,0.04240186345240609,0.0003866555003151377,0.041283191925181796,0.04334735152144089,2.9174737781517264e-05,2.6603955380728475e-07,2.8405032258856593e-05,2.9825283871799426e-05,2.9174737781517264e-05,2.6603955380728475e-07,2.8405032258856593e-05,2.9825283871799426e-05,1.0936610169491527,12.54423063364889,-32.62,24.53,2.050837223854817,0.01929751991405934,2.0157881826700184,2.0762499917292945,1.4616433799118913,1.961740981595204,-3.66668701171875,4.23126220703125,31.664736842105263,0.008806947647728488,31.65,31.67,0.13559322033898305,0.0006666666666667708,0,1,0,0
0,0.04177467827255695,0.001593039942999572,0.03577878327343708,0.04747569318975305,0.04177465849571966,0.0015930391888275923,0.03577876633515756,0.04747567071395907,2.8743187404795406e-05,1.0960957096117583e-06,2.461769462434238e-05,3.2665787097685084e-05,2.8743187404795406e-05,1.0960957096117583e-06,2.461769462434238e-05,3.2665787097685084e-05,5.327925170068027,19.617808412755245,-36.62,60.66,1.9973882759574164,0.02133786717221317,1.9421758876464605,2.016002918151115,-1.632173599735383,4.152196817024097,-7.73162841796875,4.9041748046875,31.683333333333337,0.016329931618554172,31.67,31.71,0.05442176870748299,-0.0011558307533539487,0,1,0,0
0,0.04005587274999136,0.0030869708455591905,0.032338515650991204,0.042659318518328826,0.04005585378686557,0.0030869693841351197,0.03233850034139241,0.04265929832268786,2.7560558326836563e-05,2.12399915920684e-06,2.2250608602771e-05,2.935186666748515e-05,2.7560558326836563e-05,2.12399915920684e-06,2.2250608602771e-05,2.935186666748515e-05,-12.05071186440677,23.225599271647386,-75.9,26.58,1.920836374289802,0.016632830994393163,1.891544568978437,1.9469311249558983,0.581837410370706,2.71416282673734,-2.92205810546875,5.62896728515625,31.6942105263158,0.01532654713532708,31.67,31.71,0.13559322033898305,-0.0016140350877192637,0,1,0,0
0,0.032301070561223055,0.0005062016645072705,0.031650462126502035,0.034402676224458736,0.032301055269351474,0.0005062014248628649,0.03165044714263938,0.0344026599376515,2.2224844401175707e-05,3.482935095902354e-07,2.177719139845672e-05,2.367086021571383e-05,2.2224844401175707e-05,3.482935095902354e-07,2.177719139845672e-05,2.367086021571383e-05,7.193389830508473,21.220389236687126,-49.73,54.56,1.8655212771837617,0.016694458747887116,1.8395189236565492,1.8888017855790382,0.4340252001907675,1.8534398726125756,-2.63214111328125,3.79180908203125,31.710000000000004,0.014907119849998282,31.69,31.73,0.16271186440677965,0.0020227038183694103,0,1,0,0
0,0.033524013277644864,0.0030810384109731808,0.03096240860201286,0.041283211469350475,0.03352399740681146,0.0030810369523576286,0.03096239394388635,0.041283191925181796,2.306629365074492e-05,2.119917330545953e-06,2.1303774194142445e-05,2.8405032258856593e-05,2.306629365074492e-05,2.119917330545953e-06,2.1303774194142445e-05,2.8405032258856593e-05,1.2657288135593214,15.832895686663353,-36.67,44.04,1.811794183262994,0.01490753591435255,1.78208738429017,1.8359417238905429,-0.17932178143422278,2.1208923126251937,-3.52020263671875,3.46221923828125,31.730000000000004,0.01333333333333305,31.71,31.75,0.13559322033898305,-0.0006604747162022562,0,1,0,0
0,0.01450997228514585,0.011779062612431224,0.0,0.04541153261628553,0.0025930712388379535,0.018508410590276653,-0.01926548956508484,0.045411511117699976,1.7841709604769335e-06,1.2734771110474312e-05,-1.3255681720799745e-05,3.124553548474225e-05,1.7841709604769335e-06,1.2734771110474312e-05,-1.3255681720799745e-05,3.124553548474225e-05,1.471394557823134,62.97402464530909,-135.36,146.68,1.7413191554432632,0.04201640606983822,1.6884279211742448,1.8098106317240719,0.3088085558987403,2.275823283072866,-2.4505615234375,5.1239013671875,31.751052631578947,0.007877173445839708,31.73,31.77,0.10884353741496598,0.0009122807017543664,0,1,0,0
